船舶编号,港口五位码,船舶载重吨(DWT),港口最大靠泊能力(DWT),是否可停靠
9889654,USORF,102000,350000,是
9889654,USHOU,102000,500000,是
9889654,CAVAN,102000,350000,是
9889654,MXVER,102000,300000,是
9889654,BRSSZ,102000,400000,是
9889654,CLVAP,102000,350000,是
9889654,ZADUR,102000,400000,是
9771236,CNSHA,151000,500000,是
9771236,HKHKG,151000,400000,是
9771236,JPYOK,151000,350000,是
9771236,NLRTM,151000,600000,是
9771236,USNYC,151000,450000,是
9771236,CNNGB,151000,500000,是
9771236,SGSIN,151000,650000,是
9771236,DEHAM,151000,350000,是
9771236,AUMEL,151000,300000,是
9771236,FRLHR,151000,350000,是
9771236,CNTAO,151000,500000,是
9771236,ITGOA,151000,400000,是
9771236,USLGB,151000,450000,是
9771236,JPUKB,151000,350000,是
9771236,CNXMN,151000,400000,是
9771236,AUBNE,151000,300000,是
9771236,CNFOC,151000,350000,是
9771236,USSEA,151000,300000,是
9771236,CNQHD,151000,400000,是
9771236,CNDLC,151000,500000,是
9771236,CNLYG,151000,350000,是
9771236,CNBHY,151000,300000,是
9771236,CNZOS,151000,400000,是
9771236,CNTSN,151000,500000,是
9771236,CNHUI,151000,350000,是
9771236,CNZHA,151000,300000,是
9771236,CNZUH,151000,400000,是
9771236,CNJYG,151000,350000,是
9771236,CNMMI,151000,300000,是
9771236,CNCHA,151000,400000,是
9771236,CNSTG,151000,350000,是
9771236,CNYJI,151000,300000,是
9771236,CNQYI,151000,400000,是
9771236,CNSHA,151000,350000,是
9771236,CNMEZ,151000,300000,是
9771236,CNHEY,151000,400000,是
9771236,CNSWE,151000,350000,是
9771236,CNLZB,151000,500000,是
9771236,CNGZP,151000,550000,是
9771236,KRINC,151000,400000,是
9771236,KRBUS,151000,500000,是
9771236,MYTPP,151000,450000,是
9771236,THLCH,151000,400000,是
9771236,VNSGN,151000,350000,是
9771236,IDJKT,151000,400000,是
9771236,PHMNL,151000,350000,是
9771236,INMUM,151000,450000,是
9771236,INCHN,151000,300000,是
9771236,AEJEA,151000,500000,是
9771236,ESBCN,151000,350000,是
9771236,GBFXT,151000,400000,是
9771236,BEANR,151000,500000,是
9771236,FRMRS,151000,350000,是
9771236,ITNAP,151000,300000,是
9771236,USORF,151000,350000,是
9771236,USHOU,151000,500000,是
9771236,CAVAN,151000,350000,是
9771236,MXVER,151000,300000,是
9771236,BRSSZ,151000,400000,是
9771236,CLVAP,151000,350000,是
9771236,ZADUR,151000,400000,是
9839654,CNSHA,315000,500000,是
9839654,HKHKG,315000,400000,是
9839654,JPYOK,315000,350000,是
9839654,NLRTM,315000,600000,是
9839654,USNYC,315000,450000,是
9839654,CNNGB,315000,500000,是
9839654,SGSIN,315000,650000,是
9839654,DEHAM,315000,350000,是
9839654,AUMEL,315000,300000,否
9839654,FRLHR,315000,350000,是
9839654,CNTAO,315000,500000,是
9839654,ITGOA,315000,400000,是
9839654,USLGB,315000,450000,是
9839654,JPUKB,315000,350000,是
9839654,CNXMN,315000,400000,是
9839654,AUBNE,315000,300000,否
9839654,CNFOC,315000,350000,是
9839654,USSEA,315000,300000,否
9839654,CNQHD,315000,400000,是
9839654,CNDLC,315000,500000,是
9839654,CNLYG,315000,350000,是
9839654,CNBHY,315000,300000,否
9839654,CNZOS,315000,400000,是
9839654,CNTSN,315000,500000,是
9839654,CNHUI,315000,350000,是
9839654,CNZHA,315000,300000,否
9839654,CNZUH,315000,400000,是
9839654,CNJYG,315000,350000,是
9839654,CNMMI,315000,300000,否
9839654,CNCHA,315000,400000,是
9839654,CNSTG,315000,350000,是
9839654,CNYJI,315000,300000,否
9839654,CNQYI,315000,400000,是
9839654,CNSHA,315000,350000,是
9839654,CNMEZ,315000,300000,否
9839654,CNHEY,315000,400000,是
9839654,CNSWE,315000,350000,是
9839654,CNLZB,315000,500000,是
9839654,CNGZP,315000,550000,是
9839654,KRINC,315000,400000,是
9839654,KRBUS,315000,500000,是
9839654,MYTPP,315000,450000,是
9839654,THLCH,315000,400000,是
9839654,VNSGN,315000,350000,是
9839654,IDJKT,315000,400000,是
9839654,PHMNL,315000,350000,是
9839654,INMUM,315000,450000,是
9839654,INCHN,315000,300000,否
9839654,AEJEA,315000,500000,是
9839654,ESBCN,315000,350000,是
9839654,GBFXT,315000,400000,是
9839654,BEANR,315000,500000,是
9839654,FRMRS,315000,350000,是
9839654,ITNAP,315000,300000,否
9839654,USORF,315000,350000,是
9839654,USHOU,315000,500000,是
9839654,CAVAN,315000,350000,是
9839654,MXVER,315000,300000,否
9839654,BRSSZ,315000,400000,是
9839654,CLVAP,315000,350000,是
9839654,ZADUR,315000,400000,是
9747896,CNSHA,183000,500000,是
9747896,HKHKG,183000,400000,是
9747896,JPYOK,183000,350000,是
9747896,NLRTM,183000,600000,是
9747896,USNYC,183000,450000,是
9747896,CNNGB,183000,500000,是
9747896,SGSIN,183000,650000,是
9747896,DEHAM,183000,350000,是
9747896,AUMEL,183000,300000,是
9747896,FRLHR,183000,350000,是
9747896,CNTAO,183000,500000,是
9747896,ITGOA,183000,400000,是
9747896,USLGB,183000,450000,是
9747896,JPUKB,183000,350000,是
9747896,CNXMN,183000,400000,是
9747896,AUBNE,183000,300000,是
9747896,CNFOC,183000,350000,是
9747896,USSEA,183000,300000,是
9747896,CNQHD,183000,400000,是
9747896,CNDLC,183000,500000,是
9747896,CNLYG,183000,350000,是
9747896,CNBHY,183000,300000,是
9747896,CNZOS,183000,400000,是
9747896,CNTSN,183000,500000,是
9747896,CNHUI,183000,350000,是
9747896,CNZHA,183000,300000,是
9747896,CNZUH,183000,400000,是
9747896,CNJYG,183000,350000,是
9747896,CNMMI,183000,300000,是
9747896,CNCHA,183000,400000,是
9747896,CNSTG,183000,350000,是
9747896,CNYJI,183000,300000,是
9747896,CNQYI,183000,400000,是
9747896,CNSHA,183000,350000,是
9747896,CNMEZ,183000,300000,是
9747896,CNHEY,183000,400000,是
9747896,CNSWE,183000,350000,是
9747896,CNLZB,183000,500000,是
9747896,CNGZP,183000,550000,是
9747896,KRINC,183000,400000,是
9747896,KRBUS,183000,500000,是
9747896,MYTPP,183000,450000,是
9747896,THLCH,183000,400000,是
9747896,VNSGN,183000,350000,是
9747896,IDJKT,183000,400000,是
9747896,PHMNL,183000,350000,是
9747896,INMUM,183000,450000,是
9747896,INCHN,183000,300000,是
9747896,AEJEA,183000,500000,是
9747896,ESBCN,183000,350000,是
9747896,GBFXT,183000,400000,是
9747896,BEANR,183000,500000,是
9747896,FRMRS,183000,350000,是
9747896,ITNAP,183000,300000,是
9747896,USORF,183000,350000,是
9747896,USHOU,183000,500000,是
9747896,CAVAN,183000,350000,是
9747896,MXVER,183000,300000,是
9747896,BRSSZ,183000,400000,是
9747896,CLVAP,183000,350000,是
9747896,ZADUR,183000,400000,是
9862145,CNSHA,155000,500000,是
9862145,HKHKG,155000,400000,是
9862145,JPYOK,155000,350000,是
9862145,NLRTM,155000,600000,是
9862145,USNYC,155000,450000,是
9862145,CNNGB,155000,500000,是
9862145,SGSIN,155000,650000,是
9862145,DEHAM,155000,350000,是
9862145,AUMEL,155000,300000,是
9862145,FRLHR,155000,350000,是
9862145,CNTAO,155000,500000,是
9862145,ITGOA,155000,400000,是
9862145,USLGB,155000,450000,是
9862145,JPUKB,155000,350000,是
9862145,CNXMN,155000,400000,是
9862145,AUBNE,155000,300000,是
9862145,CNFOC,155000,350000,是
9862145,USSEA,155000,300000,是
9862145,CNQHD,155000,400000,是
9862145,CNDLC,155000,500000,是
9862145,CNLYG,155000,350000,是
9862145,CNBHY,155000,300000,是
9862145,CNZOS,155000,400000,是
9862145,CNTSN,155000,500000,是
9862145,CNHUI,155000,350000,是
9862145,CNZHA,155000,300000,是
9862145,CNZUH,155000,400000,是
9862145,CNJYG,155000,350000,是
9862145,CNMMI,155000,300000,是
9862145,CNCHA,155000,400000,是
9862145,CNSTG,155000,350000,是
9862145,CNYJI,155000,300000,是
9862145,CNQYI,155000,400000,是
9862145,CNSHA,155000,350000,是
9862145,CNMEZ,155000,300000,是
9862145,CNHEY,155000,400000,是
9862145,CNSWE,155000,350000,是
9862145,CNLZB,155000,500000,是
9862145,CNGZP,155000,550000,是
9862145,KRINC,155000,400000,是
9862145,KRBUS,155000,500000,是
9862145,MYTPP,155000,450000,是
9862145,THLCH,155000,400000,是
9862145,VNSGN,155000,350000,是
9862145,IDJKT,155000,400000,是
9862145,PHMNL,155000,350000,是
9862145,INMUM,155000,450000,是
9862145,INCHN,155000,300000,是
9862145,AEJEA,155000,500000,是
9862145,ESBCN,155000,350000,是
9862145,GBFXT,155000,400000,是
9862145,BEANR,155000,500000,是
9862145,FRMRS,155000,350000,是
9862145,ITNAP,155000,300000,是
9862145,USORF,155000,350000,是
9862145,USHOU,155000,500000,是
9862145,CAVAN,155000,350000,是
9862145,MXVER,155000,300000,是
9862145,BRSSZ,155000,400000,是
9862145,CLVAP,155000,350000,是
9862145,ZADUR,155000,400000,是
9782145,CNSHA,156000,500000,是
9782145,HKHKG,156000,400000,是
9782145,JPYOK,156000,350000,是
9782145,NLRTM,156000,600000,是
9782145,USNYC,156000,450000,是
9782145,CNNGB,156000,500000,是
9782145,SGSIN,156000,650000,是
9782145,DEHAM,156000,350000,是
9782145,AUMEL,156000,300000,是
9782145,FRLHR,156000,350000,是
9782145,CNTAO,156000,500000,是
9782145,ITGOA,156000,400000,是
9782145,USLGB,156000,450000,是
9782145,JPUKB,156000,350000,是
9782145,CNXMN,156000,400000,是
9782145,AUBNE,156000,300000,是
9782145,CNFOC,156000,350000,是
9782145,USSEA,156000,300000,是
9782145,CNQHD,156000,400000,是
9782145,CNDLC,156000,500000,是
9782145,CNLYG,156000,350000,是
9782145,CNBHY,156000,300000,是
9782145,CNZOS,156000,400000,是
9782145,CNTSN,156000,500000,是
9782145,CNHUI,156000,350000,是
9782145,CNZHA,156000,300000,是
9782145,CNZUH,156000,400000,是
9782145,CNJYG,156000,350000,是
9782145,CNMMI,156000,300000,是
9782145,CNCHA,156000,400000,是
9782145,CNSTG,156000,350000,是
9782145,CNYJI,156000,300000,是
9782145,CNQYI,156000,400000,是
9782145,CNSHA,156000,350000,是
9782145,CNMEZ,156000,300000,是
9782145,CNHEY,156000,400000,是
9782145,CNSWE,156000,350000,是
9782145,CNLZB,156000,500000,是
9782145,CNGZP,156000,550000,是
9782145,KRINC,156000,400000,是
9782145,KRBUS,156000,500000,是
9782145,MYTPP,156000,450000,是
9782145,THLCH,156000,400000,是
9782145,VNSGN,156000,350000,是
9782145,IDJKT,156000,400000,是
9782145,PHMNL,156000,350000,是
9782145,INMUM,156000,450000,是
9782145,INCHN,156000,300000,是
9782145,AEJEA,156000,500000,是
9782145,ESBCN,156000,350000,是
9782145,GBFXT,156000,400000,是
9782145,BEANR,156000,500000,是
9782145,FRMRS,156000,350000,是
9782145,ITNAP,156000,300000,是
9782145,USORF,156000,350000,是
9782145,USHOU,156000,500000,是
9782145,CAVAN,156000,350000,是
9782145,MXVER,156000,300000,是
9782145,BRSSZ,156000,400000,是
9782145,CLVAP,156000,350000,是
9782145,ZADUR,156000,400000,是
9813214,CNSHA,288000,500000,是
9813214,HKHKG,288000,400000,是
9813214,JPYOK,288000,350000,是
9813214,NLRTM,288000,600000,是
9813214,USNYC,288000,450000,是
9813214,CNNGB,288000,500000,是
9813214,SGSIN,288000,650000,是
9813214,DEHAM,288000,350000,是
9813214,AUMEL,288000,300000,是
9813214,FRLHR,288000,350000,是
9813214,CNTAO,288000,500000,是
9813214,ITGOA,288000,400000,是
9813214,USLGB,288000,450000,是
9813214,JPUKB,288000,350000,是
9813214,CNXMN,288000,400000,是
9813214,AUBNE,288000,300000,是
9813214,CNFOC,288000,350000,是
9813214,USSEA,288000,300000,是
9813214,CNQHD,288000,400000,是
9813214,CNDLC,288000,500000,是
9813214,CNLYG,288000,350000,是
9813214,CNBHY,288000,300000,是
9813214,CNZOS,288000,400000,是
9813214,CNTSN,288000,500000,是
9813214,CNHUI,288000,350000,是
9813214,CNZHA,288000,300000,是
9813214,CNZUH,288000,400000,是
9813214,CNJYG,288000,350000,是
9813214,CNMMI,288000,300000,是
9813214,CNCHA,288000,400000,是
9813214,CNSTG,288000,350000,是
9813214,CNYJI,288000,300000,是
9813214,CNQYI,288000,400000,是
9813214,CNSHA,288000,350000,是
9813214,CNMEZ,288000,300000,是
9813214,CNHEY,288000,400000,是
9813214,CNSWE,288000,350000,是
9813214,CNLZB,288000,500000,是
9813214,CNGZP,288000,550000,是
9813214,KRINC,288000,400000,是
9813214,KRBUS,288000,500000,是
9813214,MYTPP,288000,450000,是
9813214,THLCH,288000,400000,是
9813214,VNSGN,288000,350000,是
9813214,IDJKT,288000,400000,是
9813214,PHMNL,288000,350000,是
9813214,INMUM,288000,450000,是
9813214,INCHN,288000,300000,是
9813214,AEJEA,288000,500000,是
9813214,ESBCN,288000,350000,是
9813214,GBFXT,288000,400000,是
9813214,BEANR,288000,500000,是
9813214,FRMRS,288000,350000,是
9813214,ITNAP,288000,300000,是
9813214,USORF,288000,350000,是
9813214,USHOU,288000,500000,是
9813214,CAVAN,288000,350000,是
9813214,MXVER,288000,300000,是
9813214,BRSSZ,288000,400000,是
9813214,CLVAP,288000,350000,是
9813214,ZADUR,288000,400000,是
9724789,CNSHA,157000,500000,是
9724789,HKHKG,157000,400000,是
9724789,JPYOK,157000,350000,是
9724789,NLRTM,157000,600000,是
9724789,USNYC,157000,450000,是
9724789,CNNGB,157000,500000,是
9724789,SGSIN,157000,650000,是
9724789,DEHAM,157000,350000,是
9724789,AUMEL,157000,300000,是
9724789,FRLHR,157000,350000,是
9724789,CNTAO,157000,500000,是
9724789,ITGOA,157000,400000,是
9724789,USLGB,157000,450000,是
9724789,JPUKB,157000,350000,是
9724789,CNXMN,157000,400000,是
9724789,AUBNE,157000,300000,是
9724789,CNFOC,157000,350000,是
9724789,USSEA,157000,300000,是
9724789,CNQHD,157000,400000,是
9724789,CNDLC,157000,500000,是
9724789,CNLYG,157000,350000,是
9724789,CNBHY,157000,300000,是
9724789,CNZOS,157000,400000,是
9724789,CNTSN,157000,500000,是
9724789,CNHUI,157000,350000,是
9724789,CNZHA,157000,300000,是
9724789,CNZUH,157000,400000,是
9724789,CNJYG,157000,350000,是
9724789,CNMMI,157000,300000,是
9724789,CNCHA,157000,400000,是
9724789,CNSTG,157000,350000,是
9724789,CNYJI,157000,300000,是
9724789,CNQYI,157000,400000,是
9724789,CNSHA,157000,350000,是
9724789,CNMEZ,157000,300000,是
9724789,CNHEY,157000,400000,是
9724789,CNSWE,157000,350000,是
9724789,CNLZB,157000,500000,是
9724789,CNGZP,157000,550000,是
9724789,KRINC,157000,400000,是
9724789,KRBUS,157000,500000,是
9724789,MYTPP,157000,450000,是
9724789,THLCH,157000,400000,是
9724789,VNSGN,157000,350000,是
9724789,IDJKT,157000,400000,是
9724789,PHMNL,157000,350000,是
9724789,INMUM,157000,450000,是
9724789,INCHN,157000,300000,是
9724789,AEJEA,157000,500000,是
9724789,ESBCN,157000,350000,是
9724789,GBFXT,157000,400000,是
9724789,BEANR,157000,500000,是
9724789,FRMRS,157000,350000,是
9724789,ITNAP,157000,300000,是
9724789,USORF,157000,350000,是
9724789,USHOU,157000,500000,是
9724789,CAVAN,157000,350000,是
9724789,MXVER,157000,300000,是
9724789,BRSSZ,157000,400000,是
9724789,CLVAP,157000,350000,是
9724789,ZADUR,157000,400000,是
9876541,CNSHA,110000,500000,是
9876541,HKHKG,110000,400000,是
9876541,JPYOK,110000,350000,是
9876541,NLRTM,110000,600000,是
9876541,USNYC,110000,450000,是
9876541,CNNGB,110000,500000,是
9876541,SGSIN,110000,650000,是
9876541,DEHAM,110000,350000,是
9876541,AUMEL,110000,300000,是
9876541,FRLHR,110000,350000,是
9876541,CNTAO,110000,500000,是
9876541,ITGOA,110000,400000,是
9876541,USLGB,110000,450000,是
9876541,JPUKB,110000,350000,是
9876541,CNXMN,110000,400000,是
9876541,AUBNE,110000,300000,是
9876541,CNFOC,110000,350000,是
9876541,USSEA,110000,300000,是
9876541,CNQHD,110000,400000,是
9876541,CNDLC,110000,500000,是
9876541,CNLYG,110000,350000,是
9876541,CNBHY,110000,300000,是
9876541,CNZOS,110000,400000,是
9876541,CNTSN,110000,500000,是
9876541,CNHUI,110000,350000,是
9876541,CNZHA,110000,300000,是
9876541,CNZUH,110000,400000,是
9876541,CNJYG,110000,350000,是
9876541,CNMMI,110000,300000,是
9876541,CNCHA,110000,400000,是
9876541,CNSTG,110000,350000,是
9876541,CNYJI,110000,300000,是
9876541,CNQYI,110000,400000,是
9876541,CNSHA,110000,350000,是
9876541,CNMEZ,110000,300000,是
9876541,CNHEY,110000,400000,是
9876541,CNSWE,110000,350000,是
9876541,CNLZB,110000,500000,是
9876541,CNGZP,110000,550000,是
9876541,KRINC,110000,400000,是
9876541,KRBUS,110000,500000,是
9876541,MYTPP,110000,450000,是
9876541,THLCH,110000,400000,是
9876541,VNSGN,110000,350000,是
9876541,IDJKT,110000,400000,是
9876541,PHMNL,110000,350000,是
9876541,INMUM,110000,450000,是
9876541,INCHN,110000,300000,是
9876541,AEJEA,110000,500000,是
9876541,ESBCN,110000,350000,是
9876541,GBFXT,110000,400000,是
9876541,BEANR,110000,500000,是
9876541,FRMRS,110000,350000,是
9876541,ITNAP,110000,300000,是
9876541,USORF,110000,350000,是
9876541,USHOU,110000,500000,是
9876541,CAVAN,110000,350000,是
9876541,MXVER,110000,300000,是
9876541,BRSSZ,110000,400000,是
9876541,CLVAP,110000,350000,是
9876541,ZADUR,110000,400000,是
9768542,CNSHA,161000,500000,是
9768542,HKHKG,161000,400000,是
9768542,JPYOK,161000,350000,是
9768542,NLRTM,161000,600000,是
9768542,USNYC,161000,450000,是
9768542,CNNGB,161000,500000,是
9768542,SGSIN,161000,650000,是
9768542,DEHAM,161000,350000,是
9768542,AUMEL,161000,300000,是
9768542,FRLHR,161000,350000,是
9768542,CNTAO,161000,500000,是
9768542,ITGOA,161000,400000,是
9768542,USLGB,161000,450000,是
9768542,JPUKB,161000,350000,是
9768542,CNXMN,161000,400000,是
9768542,AUBNE,161000,300000,是
9768542,CNFOC,161000,350000,是
9768542,USSEA,161000,300000,是
9768542,CNQHD,161000,400000,是
9768542,CNDLC,161000,500000,是
9768542,CNLYG,161000,350000,是
9768542,CNBHY,161000,300000,是
9768542,CNZOS,161000,400000,是
9768542,CNTSN,161000,500000,是
9768542,CNHUI,161000,350000,是
9768542,CNZHA,161000,300000,是
9768542,CNZUH,161000,400000,是
9768542,CNJYG,161000,350000,是
9768542,CNMMI,161000,300000,是
9768542,CNCHA,161000,400000,是
9768542,CNSTG,161000,350000,是
9768542,CNYJI,161000,300000,是
9768542,CNQYI,161000,400000,是
9768542,CNSHA,161000,350000,是
9768542,CNMEZ,161000,300000,是
9768542,CNHEY,161000,400000,是
9768542,CNSWE,161000,350000,是
9768542,CNLZB,161000,500000,是
9768542,CNGZP,161000,550000,是
9768542,KRINC,161000,400000,是
9768542,KRBUS,161000,500000,是
9768542,MYTPP,161000,450000,是
9768542,THLCH,161000,400000,是
9768542,VNSGN,161000,350000,是
9768542,IDJKT,161000,400000,是
9768542,PHMNL,161000,350000,是
9768542,INMUM,161000,450000,是
9768542,INCHN,161000,300000,是
9768542,AEJEA,161000,500000,是
9768542,ESBCN,161000,350000,是
9768542,GBFXT,161000,400000,是
9768542,BEANR,161000,500000,是
9768542,FRMRS,161000,350000,是
9768542,ITNAP,161000,300000,是
9768542,USORF,161000,350000,是
9768542,USHOU,161000,500000,是
9768542,CAVAN,161000,350000,是
9768542,MXVER,161000,300000,是
9768542,BRSSZ,161000,400000,是
9768542,CLVAP,161000,350000,是
9768542,ZADUR,161000,400000,是
9856987,CNSHA,322000,500000,是
9856987,HKHKG,322000,400000,是
9856987,JPYOK,322000,350000,是
9856987,NLRTM,322000,600000,是
9856987,USNYC,322000,450000,是
9856987,CNNGB,322000,500000,是
9856987,SGSIN,322000,650000,是
9856987,DEHAM,322000,350000,是
9856987,AUMEL,322000,300000,否
9856987,FRLHR,322000,350000,是
9856987,CNTAO,322000,500000,是
9856987,ITGOA,322000,400000,是
9856987,USLGB,322000,450000,是
9856987,JPUKB,322000,350000,是
9856987,CNXMN,322000,400000,是
9856987,AUBNE,322000,300000,否
9856987,CNFOC,322000,350000,是
9856987,USSEA,322000,300000,否
9856987,CNQHD,322000,400000,是
9856987,CNDLC,322000,500000,是
9856987,CNLYG,322000,350000,是
9856987,CNBHY,322000,300000,否
9856987,CNZOS,322000,400000,是
9856987,CNTSN,322000,500000,是
9856987,CNHUI,322000,350000,是
9856987,CNZHA,322000,300000,否
